,county,date,vaccines_started,vaccines_completed,fips,state
2574,Coshocton,2021-03-08,31,38,39031,OH
2575,Coshocton,2021-03-09,165,451,39031,OH
2576,Coshocton,2021-03-10,122,152,39031,OH
2577,Coshocton,2021-03-11,522,246,39031,OH
2578,Coshocton,2021-03-12,41,49,39031,OH
2579,Coshocton,2021-03-13,20,15,39031,OH
2580,Coshocton,2021-03-14,4,6,39031,OH
2581,Coshocton,2021-03-15,7,6,39031,OH
2582,Coshocton,2021-03-16,184,308,39031,OH
2583,Coshocton,2021-03-17,114,13,39031,OH
2584,Coshocton,2021-03-18,231,48,39031,OH
2585,Coshocton,2021-03-19,45,78,39031,OH
2586,Coshocton,2021-03-20,17,21,39031,OH
2587,Coshocton,2021-03-21,8,2,39031,OH
2588,Coshocton,2021-03-22,18,20,39031,OH
2589,Coshocton,2021-03-23,114,349,39031,OH
2590,Coshocton,2021-03-24,158,164,39031,OH
2591,Coshocton,2021-03-25,278,34,39031,OH
2592,Coshocton,2021-03-26,51,589,39031,OH
2593,Coshocton,2021-03-27,16,5,39031,OH
2594,Coshocton,2021-03-28,4,0,39031,OH
2595,Coshocton,2021-03-29,25,50,39031,OH
2596,Coshocton,2021-03-30,102,515,39031,OH
2597,Coshocton,2021-03-31,77,69,39031,OH
2598,Coshocton,2021-04-01,235,39,39031,OH
2599,Coshocton,2021-04-02,119,133,39031,OH
2600,Coshocton,2021-04-03,12,5,39031,OH
2601,Coshocton,2021-04-04,5,1,39031,OH
2602,Coshocton,2021-04-05,31,22,39031,OH
2603,Coshocton,2021-04-06,64,323,39031,OH
2604,Coshocton,2021-04-07,78,113,39031,OH
2605,Coshocton,2021-04-08,189,78,39031,OH
2606,Coshocton,2021-04-09,50,39,39031,OH
2607,Coshocton,2021-04-10,106,28,39031,OH
2608,Coshocton,2021-04-11,7,10,39031,OH
2609,Coshocton,2021-04-12,23,26,39031,OH
2610,Coshocton,2021-04-13,10,222,39031,OH
2611,Coshocton,2021-04-14,59,127,39031,OH
2612,Coshocton,2021-04-15,56,23,39031,OH
2613,Coshocton,2021-04-16,22,6,39031,OH
2614,Coshocton,2021-04-17,2,2,39031,OH
2615,Coshocton,2021-04-18,2,1,39031,OH
2616,Coshocton,2021-04-19,6,15,39031,OH
2617,Coshocton,2021-04-20,58,374,39031,OH
2618,Coshocton,2021-04-21,73,98,39031,OH
2619,Coshocton,2021-04-22,4,30,39031,OH
2620,Coshocton,2021-04-23,8,11,39031,OH
2621,Coshocton,2021-04-24,5,11,39031,OH
2622,Coshocton,2021-04-25,4,9,39031,OH
2623,Coshocton,2021-04-26,5,7,39031,OH
2624,Coshocton,2021-04-27,68,225,39031,OH
2625,Coshocton,2021-04-28,20,36,39031,OH
2626,Coshocton,2021-04-29,86,31,39031,OH
2627,Coshocton,2021-04-30,57,118,39031,OH
2628,Coshocton,2021-05-01,11,12,39031,OH
2629,Coshocton,2021-05-02,6,2,39031,OH
2630,Coshocton,2021-05-03,12,19,39031,OH
2631,Coshocton,2021-05-04,54,135,39031,OH
2632,Coshocton,2021-05-05,37,105,39031,OH
2633,Coshocton,2021-05-06,16,20,39031,OH
2634,Coshocton,2021-05-07,61,33,39031,OH
2635,Coshocton,2021-05-08,32,82,39031,OH
2636,Coshocton,2021-05-09,5,3,39031,OH
2637,Coshocton,2021-05-10,9,7,39031,OH
2638,Coshocton,2021-05-11,10,21,39031,OH
2639,Coshocton,2021-05-12,26,43,39031,OH
2640,Coshocton,2021-05-13,51,62,39031,OH
2641,Coshocton,2021-05-14,32,24,39031,OH
2642,Coshocton,2021-05-15,31,11,39031,OH
2643,Coshocton,2021-05-16,14,3,39031,OH
2644,Coshocton,2021-05-17,34,18,39031,OH
2645,Coshocton,2021-05-18,51,29,39031,OH
2646,Coshocton,2021-05-19,68,71,39031,OH
2647,Coshocton,2021-05-20,47,98,39031,OH
2648,Coshocton,2021-05-21,39,17,39031,OH
2649,Coshocton,2021-05-22,28,21,39031,OH
2650,Coshocton,2021-05-23,9,4,39031,OH
2651,Coshocton,2021-05-24,20,12,39031,OH
2652,Coshocton,2021-05-25,26,18,39031,OH
2653,Coshocton,2021-05-26,26,20,39031,OH
2654,Coshocton,2021-05-27,17,82,39031,OH
2655,Coshocton,2021-05-28,16,42,39031,OH
2656,Crawford,2020-12-14,0,0,39033,OH
2657,Crawford,2020-12-15,0,0,39033,OH
2658,Crawford,2020-12-16,0,0,39033,OH
2659,Crawford,2020-12-17,0,0,39033,OH
2660,Crawford,2020-12-18,2,0,39033,OH
2661,Crawford,2020-12-19,0,0,39033,OH
2662,Crawford,2020-12-20,0,0,39033,OH
2663,Crawford,2020-12-21,6,0,39033,OH
2664,Crawford,2020-12-22,46,0,39033,OH
2665,Crawford,2020-12-23,90,0,39033,OH
2666,Crawford,2020-12-24,64,0,39033,OH
2667,Crawford,2020-12-25,0,0,39033,OH
2668,Crawford,2020-12-26,3,0,39033,OH
2669,Crawford,2020-12-27,1,0,39033,OH
2670,Crawford,2020-12-28,31,0,39033,OH
2671,Crawford,2020-12-29,104,0,39033,OH
2672,Crawford,2020-12-30,89,1,39033,OH
2673,Crawford,2020-12-31,57,0,39033,OH
2674,Crawford,2021-01-01,1,0,39033,OH
2675,Crawford,2021-01-02,8,0,39033,OH
2676,Crawford,2021-01-03,1,0,39033,OH
2677,Crawford,2021-01-04,82,0,39033,OH
2678,Crawford,2021-01-05,195,0,39033,OH
2679,Crawford,2021-01-06,158,0,39033,OH
2680,Crawford,2021-01-07,115,0,39033,OH
2681,Crawford,2021-01-08,39,1,39033,OH
2682,Crawford,2021-01-09,3,0,39033,OH
2683,Crawford,2021-01-10,3,0,39033,OH
2684,Crawford,2021-01-11,18,2,39033,OH
2685,Crawford,2021-01-12,72,35,39033,OH
2686,Crawford,2021-01-13,103,90,39033,OH
2687,Crawford,2021-01-14,35,0,39033,OH
2688,Crawford,2021-01-15,150,2,39033,OH
2689,Crawford,2021-01-16,14,3,39033,OH
2690,Crawford,2021-01-17,0,1,39033,OH
2691,Crawford,2021-01-18,51,5,39033,OH
2692,Crawford,2021-01-19,326,6,39033,OH
2693,Crawford,2021-01-20,296,7,39033,OH
2694,Crawford,2021-01-21,185,63,39033,OH
2695,Crawford,2021-01-22,330,10,39033,OH
2696,Crawford,2021-01-23,85,14,39033,OH
2697,Crawford,2021-01-24,4,1,39033,OH
2698,Crawford,2021-01-25,102,48,39033,OH
2699,Crawford,2021-01-26,71,117,39033,OH
2700,Crawford,2021-01-27,300,79,39033,OH
2701,Crawford,2021-01-28,154,123,39033,OH
2702,Crawford,2021-01-29,129,51,39033,OH
2703,Crawford,2021-01-30,17,0,39033,OH
2704,Crawford,2021-01-31,17,3,39033,OH
2705,Crawford,2021-02-01,131,30,39033,OH
2706,Crawford,2021-02-02,120,92,39033,OH
2707,Crawford,2021-02-03,365,112,39033,OH
2708,Crawford,2021-02-04,84,112,39033,OH
2709,Crawford,2021-02-05,114,87,39033,OH
2710,Crawford,2021-02-06,14,11,39033,OH
2711,Crawford,2021-02-07,11,0,39033,OH
2712,Crawford,2021-02-08,90,27,39033,OH
2713,Crawford,2021-02-09,108,53,39033,OH
2714,Crawford,2021-02-10,219,87,39033,OH
2715,Crawford,2021-02-11,146,191,39033,OH
2716,Crawford,2021-02-12,88,291,39033,OH
2717,Crawford,2021-02-13,48,82,39033,OH
2718,Crawford,2021-02-14,10,9,39033,OH
2719,Crawford,2021-02-15,26,44,39033,OH
2720,Crawford,2021-02-16,31,8,39033,OH
2721,Crawford,2021-02-17,62,375,39033,OH
2722,Crawford,2021-02-18,113,210,39033,OH
2723,Crawford,2021-02-19,293,220,39033,OH
2724,Crawford,2021-02-20,13,39,39033,OH
2725,Crawford,2021-02-21,2,15,39033,OH
2726,Crawford,2021-02-22,43,61,39033,OH
2727,Crawford,2021-02-23,291,113,39033,OH
2728,Crawford,2021-02-24,92,343,39033,OH
2729,Crawford,2021-02-25,294,116,39033,OH
2730,Crawford,2021-02-26,397,140,39033,OH
2731,Crawford,2021-02-27,31,11,39033,OH
2732,Crawford,2021-02-28,27,20,39033,OH
2733,Crawford,2021-03-01,11,50,39033,OH
2734,Crawford,2021-03-02,226,75,39033,OH
2735,Crawford,2021-03-03,159,440,39033,OH
2736,Crawford,2021-03-04,207,224,39033,OH
2737,Crawford,2021-03-05,247,136,39033,OH
2738,Crawford,2021-03-06,57,65,39033,OH
2739,Crawford,2021-03-07,6,17,39033,OH
2740,Crawford,2021-03-08,199,168,39033,OH
2741,Crawford,2021-03-09,175,101,39033,OH
2742,Crawford,2021-03-10,271,321,39033,OH
2743,Crawford,2021-03-11,404,261,39033,OH
2744,Crawford,2021-03-12,341,219,39033,OH
2745,Crawford,2021-03-13,31,46,39033,OH
2746,Crawford,2021-03-14,14,13,39033,OH
2747,Crawford,2021-03-15,78,49,39033,OH
2748,Crawford,2021-03-16,272,105,39033,OH
2749,Crawford,2021-03-17,308,294,39033,OH
2750,Crawford,2021-03-18,180,226,39033,OH
2751,Crawford,2021-03-19,228,115,39033,OH
2752,Crawford,2021-03-20,34,6,39033,OH
2753,Crawford,2021-03-21,16,3,39033,OH
2754,Crawford,2021-03-22,65,38,39033,OH
2755,Crawford,2021-03-23,235,86,39033,OH
2756,Crawford,2021-03-24,183,303,39033,OH
2757,Crawford,2021-03-25,86,148,39033,OH
2758,Crawford,2021-03-26,163,393,39033,OH
2759,Crawford,2021-03-27,29,41,39033,OH
2760,Crawford,2021-03-28,16,19,39033,OH
2761,Crawford,2021-03-29,250,53,39033,OH
2762,Crawford,2021-03-30,126,108,39033,OH
2763,Crawford,2021-03-31,152,477,39033,OH
2764,Crawford,2021-04-01,143,143,39033,OH
2765,Crawford,2021-04-02,106,85,39033,OH
2766,Crawford,2021-04-03,27,68,39033,OH
2767,Crawford,2021-04-04,7,4,39033,OH
2768,Crawford,2021-04-05,37,84,39033,OH
2769,Crawford,2021-04-06,133,133,39033,OH
2770,Crawford,2021-04-07,176,261,39033,OH
2771,Crawford,2021-04-08,96,183,39033,OH
2772,Crawford,2021-04-09,97,326,39033,OH
2773,Crawford,2021-04-10,29,54,39033,OH
2774,Crawford,2021-04-11,16,18,39033,OH
2775,Crawford,2021-04-12,54,98,39033,OH
2776,Crawford,2021-04-13,57,114,39033,OH
2777,Crawford,2021-04-14,87,320,39033,OH
2778,Crawford,2021-04-15,101,118,39033,OH
2779,Crawford,2021-04-16,85,245,39033,OH
2780,Crawford,2021-04-17,30,28,39033,OH
2781,Crawford,2021-04-18,1,5,39033,OH
2782,Crawford,2021-04-19,22,45,39033,OH
2783,Crawford,2021-04-20,40,74,39033,OH
2784,Crawford,2021-04-21,54,240,39033,OH
2785,Crawford,2021-04-22,46,99,39033,OH
2786,Crawford,2021-04-23,47,193,39033,OH
2787,Crawford,2021-04-24,13,26,39033,OH
2788,Crawford,2021-04-25,6,6,39033,OH
2789,Crawford,2021-04-26,26,28,39033,OH
2790,Crawford,2021-04-27,44,240,39033,OH
2791,Crawford,2021-04-28,71,169,39033,OH
2792,Crawford,2021-04-29,61,118,39033,OH
2793,Crawford,2021-04-30,74,108,39033,OH
2794,Crawford,2021-05-01,15,19,39033,OH
2795,Crawford,2021-05-02,7,3,39033,OH
2796,Crawford,2021-05-03,28,25,39033,OH
2797,Crawford,2021-05-04,46,48,39033,OH
2798,Crawford,2021-05-05,52,160,39033,OH
2799,Crawford,2021-05-06,49,81,39033,OH
2800,Crawford,2021-05-07,44,116,39033,OH
2801,Crawford,2021-05-08,23,16,39033,OH
2802,Crawford,2021-05-09,6,6,39033,OH
2803,Crawford,2021-05-10,11,22,39033,OH
2804,Crawford,2021-05-11,34,47,39033,OH
2805,Crawford,2021-05-12,31,73,39033,OH
2806,Crawford,2021-05-13,61,139,39033,OH
2807,Crawford,2021-05-14,74,96,39033,OH
2808,Crawford,2021-05-15,66,29,39033,OH
2809,Crawford,2021-05-16,17,8,39033,OH
2810,Crawford,2021-05-17,51,18,39033,OH
2811,Crawford,2021-05-18,62,35,39033,OH
2812,Crawford,2021-05-19,84,58,39033,OH
2813,Crawford,2021-05-20,70,77,39033,OH
2814,Crawford,2021-05-21,67,45,39033,OH
2815,Crawford,2021-05-22,25,19,39033,OH
2816,Crawford,2021-05-23,16,5,39033,OH
2817,Crawford,2021-05-24,25,21,39033,OH
2818,Crawford,2021-05-25,37,59,39033,OH
2819,Crawford,2021-05-26,33,49,39033,OH
2820,Crawford,2021-05-27,51,46,39033,OH
2821,Crawford,2021-05-28,22,26,39033,OH
2822,Cuyahoga,2020-12-14,5,0,39035,OH
2823,Cuyahoga,2020-12-15,6,0,39035,OH
2824,Cuyahoga,2020-12-16,353,0,39035,OH
2825,Cuyahoga,2020-12-17,320,0,39035,OH
2826,Cuyahoga,2020-12-18,694,0,39035,OH
2827,Cuyahoga,2020-12-19,28,0,39035,OH
2828,Cuyahoga,2020-12-20,14,0,39035,OH
2829,Cuyahoga,2020-12-21,978,0,39035,OH
2830,Cuyahoga,2020-12-22,967,0,39035,OH
2831,Cuyahoga,2020-12-23,2398,0,39035,OH
2832,Cuyahoga,2020-12-24,1324,0,39035,OH
2833,Cuyahoga,2020-12-25,110,0,39035,OH
2834,Cuyahoga,2020-12-26,834,0,39035,OH
2835,Cuyahoga,2020-12-27,631,0,39035,OH
2836,Cuyahoga,2020-12-28,2668,1,39035,OH
2837,Cuyahoga,2020-12-29,4479,0,39035,OH
2838,Cuyahoga,2020-12-30,4104,1,39035,OH
2839,Cuyahoga,2020-12-31,1946,2,39035,OH
2840,Cuyahoga,2021-01-01,79,12,39035,OH
2841,Cuyahoga,2021-01-02,715,2,39035,OH
2842,Cuyahoga,2021-01-03,101,0,39035,OH
2843,Cuyahoga,2021-01-04,2888,11,39035,OH
2844,Cuyahoga,2021-01-05,3010,172,39035,OH
2845,Cuyahoga,2021-01-06,3568,168,39035,OH
2846,Cuyahoga,2021-01-07,2982,167,39035,OH
2847,Cuyahoga,2021-01-08,2596,232,39035,OH
2848,Cuyahoga,2021-01-09,642,114,39035,OH
2849,Cuyahoga,2021-01-10,237,14,39035,OH
2850,Cuyahoga,2021-01-11,1745,712,39035,OH
2851,Cuyahoga,2021-01-12,1758,843,39035,OH
2852,Cuyahoga,2021-01-13,3208,1112,39035,OH
2853,Cuyahoga,2021-01-14,3290,87,39035,OH
2854,Cuyahoga,2021-01-15,2527,428,39035,OH
2855,Cuyahoga,2021-01-16,2186,356,39035,OH
2856,Cuyahoga,2021-01-17,445,394,39035,OH
2857,Cuyahoga,2021-01-18,1774,754,39035,OH
2858,Cuyahoga,2021-01-19,3213,1524,39035,OH
2859,Cuyahoga,2021-01-20,4061,1438,39035,OH
2860,Cuyahoga,2021-01-21,4536,1159,39035,OH
2861,Cuyahoga,2021-01-22,3832,851,39035,OH
2862,Cuyahoga,2021-01-23,3003,444,39035,OH
2863,Cuyahoga,2021-01-24,1876,110,39035,OH
2864,Cuyahoga,2021-01-25,2515,2196,39035,OH
2865,Cuyahoga,2021-01-26,3284,3008,39035,OH
2866,Cuyahoga,2021-01-27,3268,3397,39035,OH
2867,Cuyahoga,2021-01-28,4503,2030,39035,OH
2868,Cuyahoga,2021-01-29,4238,1513,39035,OH
2869,Cuyahoga,2021-01-30,2938,294,39035,OH
2870,Cuyahoga,2021-01-31,1267,229,39035,OH
2871,Cuyahoga,2021-02-01,2137,2909,39035,OH
2872,Cuyahoga,2021-02-02,2973,2942,39035,OH
2873,Cuyahoga,2021-02-03,3137,3878,39035,OH
2874,Cuyahoga,2021-02-04,4230,3139,39035,OH
2875,Cuyahoga,2021-02-05,2928,3146,39035,OH
2876,Cuyahoga,2021-02-06,2981,1074,39035,OH
2877,Cuyahoga,2021-02-07,1080,697,39035,OH
2878,Cuyahoga,2021-02-08,1620,1149,39035,OH
2879,Cuyahoga,2021-02-09,3047,2152,39035,OH
2880,Cuyahoga,2021-02-10,3192,2137,39035,OH
2881,Cuyahoga,2021-02-11,4374,3408,39035,OH
2882,Cuyahoga,2021-02-12,5659,3458,39035,OH
2883,Cuyahoga,2021-02-13,4180,1933,39035,OH
2884,Cuyahoga,2021-02-14,2013,696,39035,OH
2885,Cuyahoga,2021-02-15,1323,2439,39035,OH
2886,Cuyahoga,2021-02-16,1589,2173,39035,OH
2887,Cuyahoga,2021-02-17,4093,3791,39035,OH
2888,Cuyahoga,2021-02-18,4875,4520,39035,OH
2889,Cuyahoga,2021-02-19,2763,4649,39035,OH
2890,Cuyahoga,2021-02-20,2208,2899,39035,OH
2891,Cuyahoga,2021-02-21,1908,1893,39035,OH
2892,Cuyahoga,2021-02-22,1509,2700,39035,OH
2893,Cuyahoga,2021-02-23,2292,3513,39035,OH
2894,Cuyahoga,2021-02-24,6124,3206,39035,OH
2895,Cuyahoga,2021-02-25,3995,4548,39035,OH
2896,Cuyahoga,2021-02-26,5287,3409,39035,OH
2897,Cuyahoga,2021-02-27,4986,1863,39035,OH
2898,Cuyahoga,2021-02-28,2759,892,39035,OH
2899,Cuyahoga,2021-03-01,2652,1836,39035,OH
2900,Cuyahoga,2021-03-02,3439,2765,39035,OH
2901,Cuyahoga,2021-03-03,5224,2435,39035,OH
2902,Cuyahoga,2021-03-04,6461,3846,39035,OH
2903,Cuyahoga,2021-03-05,7540,4152,39035,OH
2904,Cuyahoga,2021-03-06,6419,4873,39035,OH
2905,Cuyahoga,2021-03-07,2019,2426,39035,OH
2906,Cuyahoga,2021-03-08,3924,2089,39035,OH
2907,Cuyahoga,2021-03-09,5654,4139,39035,OH
2908,Cuyahoga,2021-03-10,5887,5576,39035,OH
2909,Cuyahoga,2021-03-11,9535,4972,39035,OH
2910,Cuyahoga,2021-03-12,6904,5816,39035,OH
2911,Cuyahoga,2021-03-13,6396,4593,39035,OH
2912,Cuyahoga,2021-03-14,1971,2171,39035,OH
2913,Cuyahoga,2021-03-15,3122,1564,39035,OH
2914,Cuyahoga,2021-03-16,8214,2513,39035,OH
2915,Cuyahoga,2021-03-17,9433,4749,39035,OH
2916,Cuyahoga,2021-03-18,11466,3123,39035,OH
2917,Cuyahoga,2021-03-19,10954,3421,39035,OH
2918,Cuyahoga,2021-03-20,9997,2847,39035,OH
2919,Cuyahoga,2021-03-21,6336,1008,39035,OH
2920,Cuyahoga,2021-03-22,8927,1637,39035,OH
2921,Cuyahoga,2021-03-23,11566,2538,39035,OH
2922,Cuyahoga,2021-03-24,10592,6212,39035,OH
2923,Cuyahoga,2021-03-25,10353,5502,39035,OH
2924,Cuyahoga,2021-03-26,9417,7139,39035,OH
2925,Cuyahoga,2021-03-27,10408,5969,39035,OH
2926,Cuyahoga,2021-03-28,5556,1197,39035,OH
2927,Cuyahoga,2021-03-29,10008,2535,39035,OH
2928,Cuyahoga,2021-03-30,12300,4175,39035,OH
2929,Cuyahoga,2021-03-31,12890,5339,39035,OH
2930,Cuyahoga,2021-04-01,12228,7235,39035,OH
2931,Cuyahoga,2021-04-02,9980,6397,39035,OH
2932,Cuyahoga,2021-04-03,7016,6053,39035,OH
2933,Cuyahoga,2021-04-04,4648,778,39035,OH
2934,Cuyahoga,2021-04-05,7516,3554,39035,OH
2935,Cuyahoga,2021-04-06,6371,7388,39035,OH
2936,Cuyahoga,2021-04-07,7504,7589,39035,OH
2937,Cuyahoga,2021-04-08,5712,11936,39035,OH
2938,Cuyahoga,2021-04-09,5467,10202,39035,OH
2939,Cuyahoga,2021-04-10,4251,10558,39035,OH
2940,Cuyahoga,2021-04-11,2229,7044,39035,OH
2941,Cuyahoga,2021-04-12,3308,8218,39035,OH
2942,Cuyahoga,2021-04-13,4337,10778,39035,OH
2943,Cuyahoga,2021-04-14,4710,11816,39035,OH
2944,Cuyahoga,2021-04-15,3678,11194,39035,OH
2945,Cuyahoga,2021-04-16,4825,9925,39035,OH
2946,Cuyahoga,2021-04-17,4846,9936,39035,OH
2947,Cuyahoga,2021-04-18,1860,5798,39035,OH
2948,Cuyahoga,2021-04-19,3462,10222,39035,OH
2949,Cuyahoga,2021-04-20,3965,10976,39035,OH
2950,Cuyahoga,2021-04-21,2937,13447,39035,OH
2951,Cuyahoga,2021-04-22,2952,12091,39035,OH
2952,Cuyahoga,2021-04-23,4181,9386,39035,OH
2953,Cuyahoga,2021-04-24,3917,7768,39035,OH
2954,Cuyahoga,2021-04-25,710,4684,39035,OH
2955,Cuyahoga,2021-04-26,2093,7383,39035,OH
2956,Cuyahoga,2021-04-27,4363,4731,39035,OH
2957,Cuyahoga,2021-04-28,3500,7546,39035,OH
2958,Cuyahoga,2021-04-29,2884,4342,39035,OH
2959,Cuyahoga,2021-04-30,2950,4228,39035,OH
2960,Cuyahoga,2021-05-01,2433,3738,39035,OH
2961,Cuyahoga,2021-05-02,823,1089,39035,OH
2962,Cuyahoga,2021-05-03,1842,2935,39035,OH
2963,Cuyahoga,2021-05-04,2407,5438,39035,OH
2964,Cuyahoga,2021-05-05,1782,5141,39035,OH
2965,Cuyahoga,2021-05-06,1997,4207,39035,OH
2966,Cuyahoga,2021-05-07,2361,5279,39035,OH
2967,Cuyahoga,2021-05-08,1490,5074,39035,OH
2968,Cuyahoga,2021-05-09,512,1132,39035,OH
2969,Cuyahoga,2021-05-10,1447,3228,39035,OH
2970,Cuyahoga,2021-05-11,1942,4032,39035,OH
2971,Cuyahoga,2021-05-12,2020,3387,39035,OH
2972,Cuyahoga,2021-05-13,2525,2758,39035,OH
2973,Cuyahoga,2021-05-14,3821,4630,39035,OH
2974,Cuyahoga,2021-05-15,3978,3695,39035,OH
2975,Cuyahoga,2021-05-16,1424,919,39035,OH
2976,Cuyahoga,2021-05-17,2891,2363,39035,OH
2977,Cuyahoga,2021-05-18,3294,4354,39035,OH
2978,Cuyahoga,2021-05-19,4062,3190,39035,OH
2979,Cuyahoga,2021-05-20,2453,2509,39035,OH
2980,Cuyahoga,2021-05-21,4056,2927,39035,OH
2981,Cuyahoga,2021-05-22,3240,3064,39035,OH
2982,Cuyahoga,2021-05-23,1020,828,39035,OH
2983,Cuyahoga,2021-05-24,1459,2308,39035,OH
2984,Cuyahoga,2021-05-25,1801,2366,39035,OH
2985,Cuyahoga,2021-05-26,1801,1916,39035,OH
2986,Cuyahoga,2021-05-27,1406,1914,39035,OH
2987,Cuyahoga,2021-05-28,1111,1683,39035,OH
2988,Darke,2020-12-14,0,0,39037,OH
2989,Darke,2020-12-15,0,0,39037,OH
2990,Darke,2020-12-16,0,0,39037,OH
2991,Darke,2020-12-17,0,0,39037,OH
2992,Darke,2020-12-18,0,0,39037,OH
2993,Darke,2020-12-19,0,0,39037,OH
2994,Darke,2020-12-20,1,0,39037,OH
2995,Darke,2020-12-21,6,0,39037,OH
