date,state,county,new doses,cumulative doses,fips
2021-04-14,MO,Cole,843,44050,29051
2021-04-15,MO,Cole,552,44602,29051
2021-04-16,MO,Cole,466,45068,29051
2021-04-17,MO,Cole,240,45308,29051
2021-04-18,MO,Cole,29,45337,29051
2021-04-19,MO,Cole,641,45978,29051
2021-04-20,MO,Cole,615,46593,29051
2021-04-21,MO,Cole,326,46919,29051
2021-04-22,MO,Cole,414,47333,29051
2021-04-23,MO,Cole,240,47573,29051
2021-04-24,MO,Cole,66,47639,29051
2021-04-25,MO,Cole,45,47684,29051
2021-04-26,MO,Cole,283,47967,29051
2021-04-27,MO,Cole,228,48195,29051
2021-04-28,MO,Cole,178,48373,29051
2021-04-29,MO,Cole,440,48813,29051
2021-04-30,MO,Cole,289,49102,29051
2021-05-01,MO,Cole,80,49182,29051
2021-05-02,MO,Cole,108,49290,29051
2021-05-03,MO,Cole,224,49514,29051
2021-05-04,MO,Cole,338,49852,29051
2021-05-05,MO,Cole,245,50097,29051
2021-05-06,MO,Cole,299,50396,29051
2021-05-07,MO,Cole,179,50575,29051
2021-05-08,MO,Cole,112,50687,29051
2021-05-09,MO,Cole,31,50718,29051
2021-05-10,MO,Cole,369,51087,29051
2021-05-11,MO,Cole,141,51228,29051
2021-05-12,MO,Cole,132,51360,29051
2021-05-13,MO,Cole,378,51738,29051
2021-05-14,MO,Cole,217,51955,29051
2021-05-15,MO,Cole,93,52048,29051
2021-05-16,MO,Cole,56,52104,29051
2021-05-17,MO,Cole,288,52392,29051
2021-05-18,MO,Cole,444,52836,29051
2021-05-19,MO,Cole,151,52987,29051
2021-05-20,MO,Cole,186,53173,29051
2021-05-21,MO,Cole,124,53297,29051
2021-05-22,MO,Cole,62,53359,29051
2021-05-23,MO,Cole,28,53387,29051
2021-05-24,MO,Cole,135,53522,29051
2021-05-25,MO,Cole,127,53649,29051
2021-05-26,MO,Cole,87,53736,29051
2021-05-27,MO,Cole,50,53786,29051
2020-12-15,MO,Cooper,1,1,29053
2020-12-16,MO,Cooper,4,5,29053
2020-12-17,MO,Cooper,15,20,29053
2020-12-18,MO,Cooper,24,44,29053
2020-12-19,MO,Cooper,10,54,29053
2020-12-20,MO,Cooper,7,61,29053
2020-12-21,MO,Cooper,21,82,29053
2020-12-22,MO,Cooper,29,111,29053
2020-12-23,MO,Cooper,5,116,29053
2020-12-24,MO,Cooper,1,117,29053
2020-12-27,MO,Cooper,1,118,29053
2020-12-28,MO,Cooper,23,141,29053
2020-12-29,MO,Cooper,36,177,29053
2020-12-30,MO,Cooper,29,206,29053
2020-12-31,MO,Cooper,12,218,29053
2021-01-01,MO,Cooper,3,221,29053
2021-01-02,MO,Cooper,6,227,29053
2021-01-03,MO,Cooper,6,233,29053
2021-01-04,MO,Cooper,5,238,29053
2021-01-05,MO,Cooper,17,255,29053
2021-01-06,MO,Cooper,25,280,29053
2021-01-07,MO,Cooper,24,304,29053
2021-01-08,MO,Cooper,26,330,29053
2021-01-09,MO,Cooper,10,340,29053
2021-01-10,MO,Cooper,13,353,29053
2021-01-11,MO,Cooper,50,403,29053
2021-01-12,MO,Cooper,66,469,29053
2021-01-13,MO,Cooper,12,481,29053
2021-01-14,MO,Cooper,58,539,29053
2021-01-15,MO,Cooper,17,556,29053
2021-01-16,MO,Cooper,11,567,29053
2021-01-17,MO,Cooper,4,571,29053
2021-01-18,MO,Cooper,56,627,29053
2021-01-19,MO,Cooper,28,655,29053
2021-01-20,MO,Cooper,95,750,29053
2021-01-21,MO,Cooper,92,842,29053
2021-01-22,MO,Cooper,87,929,29053
2021-01-23,MO,Cooper,14,943,29053
2021-01-24,MO,Cooper,5,948,29053
2021-01-25,MO,Cooper,29,977,29053
2021-01-26,MO,Cooper,66,1043,29053
2021-01-27,MO,Cooper,22,1065,29053
2021-01-28,MO,Cooper,626,1691,29053
2021-01-29,MO,Cooper,356,2047,29053
2021-01-30,MO,Cooper,13,2060,29053
2021-01-31,MO,Cooper,4,2064,29053
2021-02-01,MO,Cooper,38,2102,29053
2021-02-02,MO,Cooper,32,2134,29053
2021-02-03,MO,Cooper,88,2222,29053
2021-02-04,MO,Cooper,191,2413,29053
2021-02-05,MO,Cooper,62,2475,29053
2021-02-06,MO,Cooper,42,2517,29053
2021-02-08,MO,Cooper,36,2553,29053
2021-02-09,MO,Cooper,62,2615,29053
2021-02-10,MO,Cooper,36,2651,29053
2021-02-11,MO,Cooper,59,2710,29053
2021-02-12,MO,Cooper,43,2753,29053
2021-02-13,MO,Cooper,28,2781,29053
2021-02-14,MO,Cooper,4,2785,29053
2021-02-15,MO,Cooper,56,2841,29053
2021-02-16,MO,Cooper,55,2896,29053
2021-02-17,MO,Cooper,214,3110,29053
2021-02-18,MO,Cooper,251,3361,29053
2021-02-19,MO,Cooper,324,3685,29053
2021-02-20,MO,Cooper,8,3693,29053
2021-02-21,MO,Cooper,1,3694,29053
2021-02-22,MO,Cooper,50,3744,29053
2021-02-23,MO,Cooper,285,4029,29053
2021-02-24,MO,Cooper,282,4311,29053
2021-02-25,MO,Cooper,203,4514,29053
2021-02-26,MO,Cooper,82,4596,29053
2021-02-27,MO,Cooper,60,4656,29053
2021-02-28,MO,Cooper,7,4663,29053
2021-03-01,MO,Cooper,157,4820,29053
2021-03-02,MO,Cooper,268,5088,29053
2021-03-03,MO,Cooper,146,5234,29053
2021-03-04,MO,Cooper,89,5323,29053
2021-03-05,MO,Cooper,136,5459,29053
2021-03-06,MO,Cooper,55,5514,29053
2021-03-07,MO,Cooper,6,5520,29053
2021-03-08,MO,Cooper,27,5547,29053
2021-03-09,MO,Cooper,65,5612,29053
2021-03-10,MO,Cooper,58,5670,29053
2021-03-11,MO,Cooper,58,5728,29053
2021-03-12,MO,Cooper,91,5819,29053
2021-03-13,MO,Cooper,22,5841,29053
2021-03-14,MO,Cooper,25,5866,29053
2021-03-15,MO,Cooper,47,5913,29053
2021-03-16,MO,Cooper,73,5986,29053
2021-03-17,MO,Cooper,110,6096,29053
2021-03-18,MO,Cooper,50,6146,29053
2021-03-19,MO,Cooper,86,6232,29053
2021-03-20,MO,Cooper,20,6252,29053
2021-03-21,MO,Cooper,26,6278,29053
2021-03-22,MO,Cooper,195,6473,29053
2021-03-23,MO,Cooper,234,6707,29053
2021-03-24,MO,Cooper,92,6799,29053
2021-03-25,MO,Cooper,102,6901,29053
2021-03-26,MO,Cooper,84,6985,29053
2021-03-27,MO,Cooper,84,7069,29053
2021-03-28,MO,Cooper,10,7079,29053
2021-03-29,MO,Cooper,59,7138,29053
2021-03-30,MO,Cooper,117,7255,29053
2021-03-31,MO,Cooper,205,7460,29053
2021-04-01,MO,Cooper,83,7543,29053
2021-04-02,MO,Cooper,141,7684,29053
2021-04-03,MO,Cooper,33,7717,29053
2021-04-04,MO,Cooper,7,7724,29053
2021-04-05,MO,Cooper,77,7801,29053
2021-04-06,MO,Cooper,72,7873,29053
2021-04-07,MO,Cooper,54,7927,29053
2021-04-08,MO,Cooper,61,7988,29053
2021-04-09,MO,Cooper,102,8090,29053
2021-04-10,MO,Cooper,22,8112,29053
2021-04-11,MO,Cooper,61,8173,29053
2021-04-12,MO,Cooper,75,8248,29053
2021-04-13,MO,Cooper,62,8310,29053
2021-04-14,MO,Cooper,56,8366,29053
2021-04-15,MO,Cooper,200,8566,29053
2021-04-16,MO,Cooper,62,8628,29053
2021-04-17,MO,Cooper,51,8679,29053
2021-04-18,MO,Cooper,11,8690,29053
2021-04-19,MO,Cooper,26,8716,29053
2021-04-20,MO,Cooper,68,8784,29053
2021-04-21,MO,Cooper,97,8881,29053
2021-04-22,MO,Cooper,53,8934,29053
2021-04-23,MO,Cooper,63,8997,29053
2021-04-24,MO,Cooper,23,9020,29053
2021-04-25,MO,Cooper,8,9028,29053
2021-04-26,MO,Cooper,94,9122,29053
2021-04-27,MO,Cooper,61,9183,29053
2021-04-28,MO,Cooper,31,9214,29053
2021-04-29,MO,Cooper,29,9243,29053
2021-04-30,MO,Cooper,48,9291,29053
2021-05-01,MO,Cooper,17,9308,29053
2021-05-02,MO,Cooper,9,9317,29053
2021-05-03,MO,Cooper,57,9374,29053
2021-05-04,MO,Cooper,21,9395,29053
2021-05-05,MO,Cooper,32,9427,29053
2021-05-06,MO,Cooper,151,9578,29053
2021-05-07,MO,Cooper,43,9621,29053
2021-05-08,MO,Cooper,43,9664,29053
2021-05-09,MO,Cooper,14,9678,29053
2021-05-10,MO,Cooper,27,9705,29053
2021-05-11,MO,Cooper,15,9720,29053
2021-05-12,MO,Cooper,29,9749,29053
2021-05-13,MO,Cooper,20,9769,29053
2021-05-14,MO,Cooper,33,9802,29053
2021-05-15,MO,Cooper,18,9820,29053
2021-05-16,MO,Cooper,8,9828,29053
2021-05-17,MO,Cooper,30,9858,29053
2021-05-18,MO,Cooper,29,9887,29053
2021-05-19,MO,Cooper,34,9921,29053
2021-05-20,MO,Cooper,58,9979,29053
2021-05-21,MO,Cooper,24,10003,29053
2021-05-22,MO,Cooper,18,10021,29053
2021-05-23,MO,Cooper,8,10029,29053
2021-05-24,MO,Cooper,13,10042,29053
2021-05-25,MO,Cooper,11,10053,29053
2021-05-26,MO,Cooper,11,10064,29053
2021-05-27,MO,Cooper,7,10071,29053
2020-12-16,MO,Crawford,2,2,29055
2020-12-17,MO,Crawford,2,4,29055
2020-12-18,MO,Crawford,15,19,29055
2020-12-19,MO,Crawford,3,22,29055
2020-12-20,MO,Crawford,2,24,29055
2020-12-21,MO,Crawford,6,30,29055
2020-12-22,MO,Crawford,11,41,29055
2020-12-23,MO,Crawford,8,49,29055
2020-12-24,MO,Crawford,1,50,29055
2020-12-26,MO,Crawford,1,51,29055
2020-12-28,MO,Crawford,7,58,29055
2020-12-29,MO,Crawford,11,69,29055
2020-12-30,MO,Crawford,17,86,29055
2020-12-31,MO,Crawford,12,98,29055
2021-01-01,MO,Crawford,7,105,29055
2021-01-02,MO,Crawford,19,124,29055
2021-01-03,MO,Crawford,4,128,29055
2021-01-04,MO,Crawford,15,143,29055
2021-01-05,MO,Crawford,17,160,29055
2021-01-06,MO,Crawford,22,182,29055
2021-01-07,MO,Crawford,24,206,29055
2021-01-08,MO,Crawford,18,224,29055
2021-01-09,MO,Crawford,8,232,29055
2021-01-10,MO,Crawford,1,233,29055
2021-01-11,MO,Crawford,18,251,29055
2021-01-12,MO,Crawford,18,269,29055
2021-01-13,MO,Crawford,28,297,29055
2021-01-14,MO,Crawford,17,314,29055
2021-01-15,MO,Crawford,15,329,29055
2021-01-16,MO,Crawford,8,337,29055
2021-01-18,MO,Crawford,17,354,29055
2021-01-19,MO,Crawford,71,425,29055
2021-01-20,MO,Crawford,63,488,29055
2021-01-21,MO,Crawford,33,521,29055
2021-01-22,MO,Crawford,28,549,29055
2021-01-23,MO,Crawford,49,598,29055
2021-01-24,MO,Crawford,1,599,29055
2021-01-25,MO,Crawford,40,639,29055
2021-01-26,MO,Crawford,24,663,29055
2021-01-27,MO,Crawford,28,691,29055
2021-01-28,MO,Crawford,77,768,29055
2021-01-29,MO,Crawford,53,821,29055
2021-01-30,MO,Crawford,56,877,29055
2021-01-31,MO,Crawford,3,880,29055
2021-02-01,MO,Crawford,14,894,29055
2021-02-02,MO,Crawford,16,910,29055
2021-02-03,MO,Crawford,46,956,29055
2021-02-04,MO,Crawford,92,1048,29055
2021-02-05,MO,Crawford,228,1276,29055
2021-02-06,MO,Crawford,30,1306,29055
2021-02-08,MO,Crawford,91,1397,29055
2021-02-09,MO,Crawford,115,1512,29055
2021-02-10,MO,Crawford,77,1589,29055
2021-02-11,MO,Crawford,78,1667,29055
2021-02-12,MO,Crawford,106,1773,29055
2021-02-13,MO,Crawford,38,1811,29055
2021-02-14,MO,Crawford,8,1819,29055
2021-02-15,MO,Crawford,21,1840,29055
2021-02-16,MO,Crawford,82,1922,29055
2021-02-17,MO,Crawford,58,1980,29055
2021-02-18,MO,Crawford,42,2022,29055
2021-02-19,MO,Crawford,45,2067,29055
2021-02-20,MO,Crawford,35,2102,29055
2021-02-21,MO,Crawford,1,2103,29055
2021-02-22,MO,Crawford,49,2152,29055
2021-02-23,MO,Crawford,82,2234,29055
2021-02-24,MO,Crawford,123,2357,29055
2021-02-25,MO,Crawford,77,2434,29055
2021-02-26,MO,Crawford,202,2636,29055
2021-02-27,MO,Crawford,62,2698,29055
2021-02-28,MO,Crawford,13,2711,29055
2021-03-01,MO,Crawford,139,2850,29055
2021-03-02,MO,Crawford,269,3119,29055
2021-03-03,MO,Crawford,89,3208,29055
2021-03-04,MO,Crawford,162,3370,29055
2021-03-05,MO,Crawford,302,3672,29055
2021-03-06,MO,Crawford,235,3907,29055
2021-03-07,MO,Crawford,10,3917,29055
2021-03-08,MO,Crawford,54,3971,29055
2021-03-09,MO,Crawford,79,4050,29055
2021-03-10,MO,Crawford,93,4143,29055
2021-03-11,MO,Crawford,83,4226,29055
2021-03-12,MO,Crawford,131,4357,29055
2021-03-13,MO,Crawford,20,4377,29055
2021-03-14,MO,Crawford,8,4385,29055
2021-03-15,MO,Crawford,66,4451,29055
2021-03-16,MO,Crawford,81,4532,29055
2021-03-17,MO,Crawford,55,4587,29055
2021-03-18,MO,Crawford,95,4682,29055
2021-03-19,MO,Crawford,92,4774,29055
2021-03-20,MO,Crawford,29,4803,29055
2021-03-21,MO,Crawford,17,4820,29055
2021-03-22,MO,Crawford,154,4974,29055
2021-03-23,MO,Crawford,147,5121,29055
2021-03-24,MO,Crawford,119,5240,29055
2021-03-25,MO,Crawford,115,5355,29055
2021-03-26,MO,Crawford,361,5716,29055
2021-03-27,MO,Crawford,223,5939,29055
2021-03-28,MO,Crawford,10,5949,29055
2021-03-29,MO,Crawford,101,6050,29055
2021-03-30,MO,Crawford,97,6147,29055
2021-03-31,MO,Crawford,152,6299,29055
2021-04-01,MO,Crawford,103,6402,29055
2021-04-02,MO,Crawford,68,6470,29055
2021-04-03,MO,Crawford,15,6485,29055
2021-04-04,MO,Crawford,7,6492,29055
2021-04-05,MO,Crawford,60,6552,29055
2021-04-06,MO,Crawford,56,6608,29055
2021-04-07,MO,Crawford,129,6737,29055
2021-04-08,MO,Crawford,61,6798,29055
2021-04-09,MO,Crawford,264,7062,29055
2021-04-10,MO,Crawford,31,7093,29055
2021-04-11,MO,Crawford,18,7111,29055
2021-04-12,MO,Crawford,184,7295,29055
2021-04-13,MO,Crawford,91,7386,29055
2021-04-14,MO,Crawford,175,7561,29055
2021-04-15,MO,Crawford,90,7651,29055
2021-04-16,MO,Crawford,78,7729,29055
2021-04-17,MO,Crawford,25,7754,29055
2021-04-18,MO,Crawford,16,7770,29055
2021-04-19,MO,Crawford,22,7792,29055
2021-04-20,MO,Crawford,73,7865,29055
2021-04-21,MO,Crawford,82,7947,29055
2021-04-22,MO,Crawford,51,7998,29055
2021-04-23,MO,Crawford,64,8062,29055
2021-04-24,MO,Crawford,13,8075,29055
2021-04-25,MO,Crawford,9,8084,29055
2021-04-26,MO,Crawford,75,8159,29055
2021-04-27,MO,Crawford,114,8273,29055
2021-04-28,MO,Crawford,71,8344,29055
2021-04-29,MO,Crawford,27,8371,29055
2021-04-30,MO,Crawford,68,8439,29055
2021-05-01,MO,Crawford,11,8450,29055
2021-05-02,MO,Crawford,2,8452,29055
2021-05-03,MO,Crawford,62,8514,29055
2021-05-04,MO,Crawford,39,8553,29055
2021-05-05,MO,Crawford,170,8723,29055
2021-05-06,MO,Crawford,47,8770,29055
2021-05-07,MO,Crawford,96,8866,29055
2021-05-08,MO,Crawford,9,8875,29055
2021-05-09,MO,Crawford,13,8888,29055
2021-05-10,MO,Crawford,60,8948,29055
2021-05-11,MO,Crawford,32,8980,29055
2021-05-12,MO,Crawford,68,9048,29055
2021-05-13,MO,Crawford,46,9094,29055
2021-05-14,MO,Crawford,71,9165,29055
2021-05-15,MO,Crawford,20,9185,29055
2021-05-16,MO,Crawford,16,9201,29055
2021-05-17,MO,Crawford,51,9252,29055
2021-05-18,MO,Crawford,31,9283,29055
2021-05-19,MO,Crawford,59,9342,29055
2021-05-20,MO,Crawford,44,9386,29055
2021-05-21,MO,Crawford,40,9426,29055
2021-05-22,MO,Crawford,16,9442,29055
2021-05-23,MO,Crawford,6,9448,29055
2021-05-24,MO,Crawford,29,9477,29055
2021-05-25,MO,Crawford,33,9510,29055
2021-05-26,MO,Crawford,27,9537,29055
2021-05-27,MO,Crawford,24,9561,29055
2020-12-16,MO,Dade,1,1,29057
2020-12-17,MO,Dade,2,3,29057
2020-12-18,MO,Dade,3,6,29057
2020-12-21,MO,Dade,3,9,29057
2020-12-22,MO,Dade,4,13,29057
2020-12-23,MO,Dade,6,19,29057
2020-12-24,MO,Dade,6,25,29057
2020-12-26,MO,Dade,3,28,29057
2020-12-28,MO,Dade,1,29,29057
2020-12-29,MO,Dade,5,34,29057
2020-12-30,MO,Dade,13,47,29057
2020-12-31,MO,Dade,5,52,29057
2021-01-03,MO,Dade,1,53,29057
2021-01-04,MO,Dade,4,57,29057
2021-01-05,MO,Dade,49,106,29057
2021-01-06,MO,Dade,3,109,29057
2021-01-07,MO,Dade,4,113,29057
2021-01-08,MO,Dade,68,181,29057
2021-01-10,MO,Dade,1,182,29057
2021-01-11,MO,Dade,5,187,29057
2021-01-12,MO,Dade,7,194,29057
2021-01-13,MO,Dade,4,198,29057
2021-01-14,MO,Dade,4,202,29057
2021-01-15,MO,Dade,13,215,29057
2021-01-16,MO,Dade,4,219,29057
2021-01-17,MO,Dade,1,220,29057
2021-01-18,MO,Dade,4,224,29057
2021-01-19,MO,Dade,6,230,29057
2021-01-20,MO,Dade,6,236,29057
2021-01-21,MO,Dade,18,254,29057
2021-01-22,MO,Dade,8,262,29057
2021-01-23,MO,Dade,7,269,29057
2021-01-24,MO,Dade,5,274,29057
2021-01-25,MO,Dade,89,363,29057
2021-01-26,MO,Dade,19,382,29057
2021-01-27,MO,Dade,21,403,29057
2021-01-28,MO,Dade,101,504,29057
2021-01-29,MO,Dade,125,629,29057
2021-01-30,MO,Dade,23,652,29057
2021-02-01,MO,Dade,77,729,29057
2021-02-02,MO,Dade,67,796,29057
2021-02-03,MO,Dade,5,801,29057
2021-02-04,MO,Dade,8,809,29057
2021-02-05,MO,Dade,148,957,29057
2021-02-06,MO,Dade,4,961,29057
2021-02-07,MO,Dade,1,962,29057
2021-02-08,MO,Dade,9,971,29057
2021-02-09,MO,Dade,10,981,29057
2021-02-10,MO,Dade,8,989,29057
2021-02-11,MO,Dade,19,1008,29057
2021-02-12,MO,Dade,101,1109,29057
2021-02-13,MO,Dade,16,1125,29057
2021-02-14,MO,Dade,5,1130,29057
2021-02-15,MO,Dade,1,1131,29057
2021-02-16,MO,Dade,8,1139,29057
2021-02-17,MO,Dade,8,1147,29057
2021-02-18,MO,Dade,10,1157,29057
2021-02-19,MO,Dade,107,1264,29057
2021-02-20,MO,Dade,37,1301,29057
2021-02-21,MO,Dade,2,1303,29057
2021-02-22,MO,Dade,104,1407,29057
2021-02-23,MO,Dade,111,1518,29057
2021-02-24,MO,Dade,20,1538,29057
2021-02-25,MO,Dade,21,1559,29057
2021-02-26,MO,Dade,128,1687,29057
2021-02-27,MO,Dade,14,1701,29057
2021-02-28,MO,Dade,5,1706,29057
2021-03-01,MO,Dade,102,1808,29057
2021-03-02,MO,Dade,31,1839,29057
2021-03-03,MO,Dade,18,1857,29057
2021-03-04,MO,Dade,20,1877,29057
2021-03-05,MO,Dade,111,1988,29057
2021-03-06,MO,Dade,35,2023,29057
2021-03-07,MO,Dade,2,2025,29057
2021-03-08,MO,Dade,115,2140,29057
2021-03-09,MO,Dade,31,2171,29057
2021-03-10,MO,Dade,18,2189,29057
2021-03-11,MO,Dade,65,2254,29057
2021-03-12,MO,Dade,89,2343,29057
2021-03-13,MO,Dade,12,2355,29057
2021-03-14,MO,Dade,3,2358,29057
2021-03-15,MO,Dade,87,2445,29057
2021-03-16,MO,Dade,63,2508,29057
2021-03-17,MO,Dade,107,2615,29057
2021-03-18,MO,Dade,28,2643,29057
2021-03-19,MO,Dade,91,2734,29057
2021-03-20,MO,Dade,13,2747,29057
2021-03-21,MO,Dade,4,2751,29057
2021-03-22,MO,Dade,54,2805,29057
2021-03-23,MO,Dade,39,2844,29057
2021-03-24,MO,Dade,19,2863,29057
2021-03-25,MO,Dade,45,2908,29057
2021-03-26,MO,Dade,112,3020,29057
2021-03-27,MO,Dade,12,3032,29057
2021-03-28,MO,Dade,4,3036,29057
2021-03-29,MO,Dade,58,3094,29057
2021-03-30,MO,Dade,24,3118,29057
2021-03-31,MO,Dade,43,3161,29057
2021-04-01,MO,Dade,32,3193,29057
2021-04-02,MO,Dade,45,3238,29057
2021-04-03,MO,Dade,15,3253,29057
2021-04-04,MO,Dade,1,3254,29057
2021-04-05,MO,Dade,39,3293,29057
2021-04-06,MO,Dade,41,3334,29057
2021-04-07,MO,Dade,13,3347,29057
2021-04-08,MO,Dade,66,3413,29057
2021-04-09,MO,Dade,105,3518,29057
2021-04-10,MO,Dade,13,3531,29057
2021-04-11,MO,Dade,4,3535,29057
2021-04-12,MO,Dade,89,3624,29057
2021-04-13,MO,Dade,65,3689,29057
2021-04-14,MO,Dade,18,3707,29057
2021-04-15,MO,Dade,36,3743,29057
2021-04-16,MO,Dade,109,3852,29057
2021-04-17,MO,Dade,11,3863,29057
2021-04-18,MO,Dade,3,3866,29057
2021-04-19,MO,Dade,35,3901,29057
2021-04-20,MO,Dade,23,3924,29057
2021-04-21,MO,Dade,22,3946,29057
2021-04-22,MO,Dade,38,3984,29057
2021-04-23,MO,Dade,21,4005,29057
2021-04-24,MO,Dade,12,4017,29057
2021-04-25,MO,Dade,2,4019,29057
2021-04-26,MO,Dade,35,4054,29057
2021-04-27,MO,Dade,19,4073,29057
2021-04-28,MO,Dade,5,4078,29057
2021-04-29,MO,Dade,1,4079,29057
2021-04-30,MO,Dade,36,4115,29057
2021-05-01,MO,Dade,7,4122,29057
2021-05-02,MO,Dade,3,4125,29057
2021-05-03,MO,Dade,11,4136,29057
2021-05-04,MO,Dade,18,4154,29057
2021-05-05,MO,Dade,10,4164,29057
2021-05-06,MO,Dade,7,4171,29057
2021-05-07,MO,Dade,35,4206,29057
2021-05-08,MO,Dade,3,4209,29057
2021-05-09,MO,Dade,2,4211,29057
2021-05-10,MO,Dade,9,4220,29057
2021-05-11,MO,Dade,9,4229,29057
2021-05-12,MO,Dade,7,4236,29057
2021-05-13,MO,Dade,23,4259,29057
2021-05-14,MO,Dade,13,4272,29057
2021-05-16,MO,Dade,3,4275,29057
2021-05-17,MO,Dade,11,4286,29057
2021-05-18,MO,Dade,19,4305,29057
2021-05-19,MO,Dade,5,4310,29057
2021-05-20,MO,Dade,17,4327,29057
2021-05-21,MO,Dade,6,4333,29057
2021-05-22,MO,Dade,3,4336,29057
2021-05-23,MO,Dade,1,4337,29057
2021-05-24,MO,Dade,13,4350,29057
2021-05-25,MO,Dade,4,4354,29057
2021-05-26,MO,Dade,5,4359,29057
2020-12-15,MO,Dallas,1,1,29059
2020-12-16,MO,Dallas,5,6,29059
2020-12-17,MO,Dallas,4,10,29059
2020-12-18,MO,Dallas,5,15,29059
2020-12-19,MO,Dallas,1,16,29059
2020-12-21,MO,Dallas,7,23,29059
2020-12-22,MO,Dallas,14,37,29059
2020-12-23,MO,Dallas,13,50,29059
2020-12-24,MO,Dallas,9,59,29059
2020-12-26,MO,Dallas,2,61,29059
2020-12-27,MO,Dallas,2,63,29059
2020-12-28,MO,Dallas,7,70,29059
2020-12-29,MO,Dallas,17,87,29059
2020-12-30,MO,Dallas,8,95,29059
2020-12-31,MO,Dallas,54,149,29059
2021-01-02,MO,Dallas,4,153,29059
2021-01-04,MO,Dallas,11,164,29059
2021-01-05,MO,Dallas,17,181,29059
2021-01-06,MO,Dallas,5,186,29059
2021-01-07,MO,Dallas,5,191,29059
2021-01-08,MO,Dallas,15,206,29059
2021-01-09,MO,Dallas,2,208,29059
2021-01-10,MO,Dallas,4,212,29059
2021-01-11,MO,Dallas,7,219,29059
2021-01-12,MO,Dallas,25,244,29059
2021-01-13,MO,Dallas,8,252,29059
2021-01-14,MO,Dallas,11,263,29059
2021-01-15,MO,Dallas,11,274,29059
2021-01-16,MO,Dallas,8,282,29059
2021-01-17,MO,Dallas,4,286,29059
2021-01-18,MO,Dallas,6,292,29059
2021-01-19,MO,Dallas,14,306,29059
2021-01-20,MO,Dallas,22,328,29059
2021-01-21,MO,Dallas,26,354,29059
2021-01-22,MO,Dallas,35,389,29059
2021-01-23,MO,Dallas,10,399,29059
2021-01-24,MO,Dallas,2,401,29059
2021-01-25,MO,Dallas,58,459,29059
2021-01-26,MO,Dallas,174,633,29059
2021-01-27,MO,Dallas,45,678,29059
2021-01-28,MO,Dallas,117,795,29059
2021-01-29,MO,Dallas,65,860,29059
2021-01-30,MO,Dallas,5,865,29059
2021-02-01,MO,Dallas,58,923,29059
2021-02-02,MO,Dallas,142,1065,29059
2021-02-03,MO,Dallas,42,1107,29059
2021-02-04,MO,Dallas,14,1121,29059
2021-02-05,MO,Dallas,46,1167,29059
2021-02-06,MO,Dallas,22,1189,29059
2021-02-07,MO,Dallas,1,1190,29059
2021-02-08,MO,Dallas,16,1206,29059
2021-02-09,MO,Dallas,36,1242,29059
2021-02-10,MO,Dallas,80,1322,29059
2021-02-11,MO,Dallas,127,1449,29059
2021-02-12,MO,Dallas,237,1686,29059
2021-02-13,MO,Dallas,26,1712,29059
2021-02-14,MO,Dallas,11,1723,29059
2021-02-15,MO,Dallas,11,1734,29059
2021-02-16,MO,Dallas,10,1744,29059
2021-02-17,MO,Dallas,26,1770,29059
2021-02-18,MO,Dallas,18,1788,29059
2021-02-19,MO,Dallas,270,2058,29059
2021-02-20,MO,Dallas,23,2081,29059
2021-02-21,MO,Dallas,1,2082,29059
2021-02-22,MO,Dallas,30,2112,29059
2021-02-23,MO,Dallas,144,2256,29059
2021-02-24,MO,Dallas,31,2287,29059
2021-02-25,MO,Dallas,95,2382,29059
2021-02-26,MO,Dallas,120,2502,29059
2021-02-27,MO,Dallas,42,2544,29059
2021-02-28,MO,Dallas,2,2546,29059
2021-03-01,MO,Dallas,74,2620,29059
2021-03-02,MO,Dallas,167,2787,29059
2021-03-03,MO,Dallas,76,2863,29059
2021-03-04,MO,Dallas,118,2981,29059
2021-03-05,MO,Dallas,81,3062,29059
2021-03-06,MO,Dallas,116,3178,29059
2021-03-07,MO,Dallas,7,3185,29059
2021-03-08,MO,Dallas,54,3239,29059
2021-03-09,MO,Dallas,111,3350,29059
2021-03-10,MO,Dallas,97,3447,29059
2021-03-11,MO,Dallas,86,3533,29059
2021-03-12,MO,Dallas,242,3775,29059
2021-03-13,MO,Dallas,31,3806,29059
2021-03-14,MO,Dallas,5,3811,29059
2021-03-15,MO,Dallas,172,3983,29059
2021-03-16,MO,Dallas,33,4016,29059
2021-03-17,MO,Dallas,206,4222,29059
2021-03-18,MO,Dallas,110,4332,29059
2021-03-19,MO,Dallas,279,4611,29059
2021-03-20,MO,Dallas,22,4633,29059
2021-03-21,MO,Dallas,15,4648,29059
2021-03-22,MO,Dallas,60,4708,29059
2021-03-23,MO,Dallas,49,4757,29059
2021-03-24,MO,Dallas,51,4808,29059
2021-03-25,MO,Dallas,55,4863,29059
2021-03-26,MO,Dallas,118,4981,29059
2021-03-27,MO,Dallas,38,5019,29059
2021-03-28,MO,Dallas,29,5048,29059
2021-03-29,MO,Dallas,15,5063,29059
2021-03-30,MO,Dallas,44,5107,29059
2021-03-31,MO,Dallas,85,5192,29059
2021-04-01,MO,Dallas,60,5252,29059
2021-04-02,MO,Dallas,103,5355,29059
2021-04-03,MO,Dallas,29,5384,29059
2021-04-04,MO,Dallas,26,5410,29059
2021-04-05,MO,Dallas,35,5445,29059
