Date Administered,* Jurisdiction,COVID-19 Doses Administered
4/17/2021,Pulaski,24
4/16/2021,Pulaski,70
4/15/2021,Pulaski,146
4/14/2021,Pulaski,73
4/13/2021,Pulaski,89
4/12/2021,Pulaski,159
4/11/2021,Pulaski,17
4/10/2021,Pulaski,29
4/9/2021,Pulaski,157
4/8/2021,Pulaski,95
4/7/2021,Pulaski,73
4/6/2021,Pulaski,225
4/5/2021,Pulaski,66
4/4/2021,Pulaski,6
4/3/2021,Pulaski,11
4/2/2021,Pulaski,285
4/1/2021,Pulaski,165
3/31/2021,Pulaski,128
3/30/2021,Pulaski,76
3/29/2021,Pulaski,107
3/28/2021,Pulaski,13
3/27/2021,Pulaski,24
3/26/2021,Pulaski,112
3/25/2021,Pulaski,202
3/24/2021,Pulaski,63
3/23/2021,Pulaski,89
3/22/2021,Pulaski,74
3/21/2021,Pulaski,3
3/20/2021,Pulaski,19
3/19/2021,Pulaski,118
3/18/2021,Pulaski,48
3/17/2021,Pulaski,39
3/16/2021,Pulaski,190
3/15/2021,Pulaski,87
3/14/2021,Pulaski,4
3/13/2021,Pulaski,14
3/12/2021,Pulaski,118
3/11/2021,Pulaski,89
3/10/2021,Pulaski,61
3/9/2021,Pulaski,54
3/8/2021,Pulaski,55
3/7/2021,Pulaski,37
3/6/2021,Pulaski,28
3/5/2021,Pulaski,85
3/4/2021,Pulaski,134
3/3/2021,Pulaski,96
3/2/2021,Pulaski,252
3/1/2021,Pulaski,32
2/28/2021,Pulaski,4
2/27/2021,Pulaski,442
2/26/2021,Pulaski,129
2/25/2021,Pulaski,164
2/24/2021,Pulaski,22
2/23/2021,Pulaski,126
2/22/2021,Pulaski,44
2/20/2021,Pulaski,3
2/19/2021,Pulaski,184
2/18/2021,Pulaski,275
2/17/2021,Pulaski,15
2/16/2021,Pulaski,17
2/15/2021,Pulaski,16
2/14/2021,Pulaski,2
2/13/2021,Pulaski,28
2/12/2021,Pulaski,52
2/11/2021,Pulaski,183
2/10/2021,Pulaski,35
2/9/2021,Pulaski,130
2/8/2021,Pulaski,44
2/7/2021,Pulaski,8
2/6/2021,Pulaski,113
2/5/2021,Pulaski,184
2/4/2021,Pulaski,91
2/3/2021,Pulaski,59
2/2/2021,Pulaski,117
2/1/2021,Pulaski,7
1/30/2021,Pulaski,132
1/29/2021,Pulaski,262
1/28/2021,Pulaski,176
1/27/2021,Pulaski,37
1/26/2021,Pulaski,24
1/25/2021,Pulaski,34
1/24/2021,Pulaski,5
1/23/2021,Pulaski,183
1/22/2021,Pulaski,120
1/21/2021,Pulaski,101
1/20/2021,Pulaski,201
1/19/2021,Pulaski,99
1/18/2021,Pulaski,43
1/17/2021,Pulaski,7
1/16/2021,Pulaski,95
1/15/2021,Pulaski,54
1/14/2021,Pulaski,49
1/13/2021,Pulaski,42
1/12/2021,Pulaski,67
1/11/2021,Pulaski,30
1/9/2021,Pulaski,1
1/8/2021,Pulaski,68
1/7/2021,Pulaski,48
1/6/2021,Pulaski,34
1/5/2021,Pulaski,21
1/4/2021,Pulaski,14
1/3/2021,Pulaski,6
1/2/2021,Pulaski,12
1/1/2021,Pulaski,8
12/31/2020,Pulaski,39
12/30/2020,Pulaski,33
12/29/2020,Pulaski,17
12/28/2020,Pulaski,19
12/27/2020,Pulaski,3
12/24/2020,Pulaski,1
12/23/2020,Pulaski,7
12/22/2020,Pulaski,34
12/21/2020,Pulaski,24
12/19/2020,Pulaski,4
12/18/2020,Pulaski,4
12/17/2020,Pulaski,12
12/16/2020,Pulaski,14
12/15/2020,Pulaski,1
4/25/2021,Polk,2
4/24/2021,Polk,21
4/23/2021,Polk,44
4/22/2021,Polk,63
4/21/2021,Polk,119
4/20/2021,Polk,57
4/19/2021,Polk,47
4/18/2021,Polk,3
4/17/2021,Polk,29
4/16/2021,Polk,176
4/15/2021,Polk,170
4/14/2021,Polk,90
4/13/2021,Polk,113
4/12/2021,Polk,81
4/11/2021,Polk,27
4/10/2021,Polk,57
4/9/2021,Polk,179
4/8/2021,Polk,170
4/7/2021,Polk,84
4/6/2021,Polk,159
4/5/2021,Polk,67
4/4/2021,Polk,11
4/3/2021,Polk,50
4/2/2021,Polk,167
4/1/2021,Polk,355
3/31/2021,Polk,188
3/30/2021,Polk,212
3/29/2021,Polk,71
3/28/2021,Polk,12
3/27/2021,Polk,75
3/26/2021,Polk,439
3/25/2021,Polk,359
3/24/2021,Polk,297
3/23/2021,Polk,221
3/22/2021,Polk,98
3/21/2021,Polk,10
3/20/2021,Polk,39
3/19/2021,Polk,202
3/18/2021,Polk,159
3/17/2021,Polk,124
3/16/2021,Polk,258
3/15/2021,Polk,76
3/14/2021,Polk,7
3/13/2021,Polk,75
3/12/2021,Polk,289
3/11/2021,Polk,220
3/10/2021,Polk,175
3/9/2021,Polk,215
3/8/2021,Polk,58
3/7/2021,Polk,7
3/6/2021,Polk,135
3/5/2021,Polk,119
3/4/2021,Polk,238
3/3/2021,Polk,211
3/2/2021,Polk,242
3/1/2021,Polk,180
2/27/2021,Polk,79
2/26/2021,Polk,411
2/25/2021,Polk,541
2/24/2021,Polk,281
2/23/2021,Polk,336
2/22/2021,Polk,89
2/21/2021,Polk,5
2/20/2021,Polk,127
2/19/2021,Polk,115
2/18/2021,Polk,40
2/17/2021,Polk,15
2/16/2021,Polk,128
2/15/2021,Polk,9
2/14/2021,Polk,9
2/13/2021,Polk,65
2/12/2021,Polk,210
2/11/2021,Polk,427
2/10/2021,Polk,117
2/9/2021,Polk,107
2/8/2021,Polk,25
2/6/2021,Polk,21
2/5/2021,Polk,65
2/4/2021,Polk,24
2/3/2021,Polk,156
2/2/2021,Polk,182
2/1/2021,Polk,116
1/30/2021,Polk,8
1/29/2021,Polk,328
1/28/2021,Polk,183
1/27/2021,Polk,142
1/26/2021,Polk,357
1/25/2021,Polk,129
1/24/2021,Polk,5
1/23/2021,Polk,22
1/22/2021,Polk,78
1/21/2021,Polk,206
1/20/2021,Polk,221
1/19/2021,Polk,168
1/18/2021,Polk,11
1/17/2021,Polk,2
1/16/2021,Polk,9
1/15/2021,Polk,18
1/14/2021,Polk,22
1/13/2021,Polk,25
1/12/2021,Polk,79
1/11/2021,Polk,15
1/10/2021,Polk,1
1/9/2021,Polk,13
1/8/2021,Polk,13
1/7/2021,Polk,8
1/6/2021,Polk,18
1/5/2021,Polk,156
1/4/2021,Polk,19
1/3/2021,Polk,3
1/2/2021,Polk,2
12/31/2020,Polk,46
12/30/2020,Polk,127
12/29/2020,Polk,95
12/28/2020,Polk,76
12/27/2020,Polk,5
12/26/2020,Polk,7
12/24/2020,Polk,9
12/23/2020,Polk,84
12/22/2020,Polk,47
12/21/2020,Polk,18
12/20/2020,Polk,1
12/19/2020,Polk,2
12/18/2020,Polk,5
12/17/2020,Polk,8
12/16/2020,Polk,2
12/15/2020,Polk,2
12/14/2020,Polk,1
4/25/2021,Platte,11
4/24/2021,Platte,92
4/23/2021,Platte,289
4/22/2021,Platte,318
4/21/2021,Platte,258
4/20/2021,Platte,270
4/19/2021,Platte,171
4/18/2021,Platte,50
4/17/2021,Platte,78
4/16/2021,Platte,516
4/15/2021,Platte,424
4/14/2021,Platte,324
4/13/2021,Platte,310
4/12/2021,Platte,270
4/11/2021,Platte,63
4/10/2021,Platte,158
4/9/2021,Platte,733
4/8/2021,Platte,455
4/7/2021,Platte,317
4/6/2021,Platte,422
4/5/2021,Platte,241
4/4/2021,Platte,35
4/3/2021,Platte,123
4/2/2021,Platte,376
4/1/2021,Platte,436
3/31/2021,Platte,348
3/30/2021,Platte,428
3/29/2021,Platte,348
3/28/2021,Platte,71
3/27/2021,Platte,147
3/26/2021,Platte,666
3/25/2021,Platte,641
3/24/2021,Platte,580
3/23/2021,Platte,354
3/22/2021,Platte,228
3/21/2021,Platte,105
3/20/2021,Platte,154
3/19/2021,Platte,623
3/18/2021,Platte,656
3/17/2021,Platte,367
3/16/2021,Platte,331
3/15/2021,Platte,186
3/14/2021,Platte,77
3/13/2021,Platte,117
3/12/2021,Platte,350
3/11/2021,Platte,296
3/10/2021,Platte,172
3/9/2021,Platte,208
3/8/2021,Platte,160
3/7/2021,Platte,61
3/6/2021,Platte,200
3/5/2021,Platte,290
3/4/2021,Platte,450
3/3/2021,Platte,568
3/2/2021,Platte,298
3/1/2021,Platte,113
2/28/2021,Platte,62
2/27/2021,Platte,115
2/26/2021,Platte,600
2/25/2021,Platte,387
2/24/2021,Platte,233
2/23/2021,Platte,155
2/22/2021,Platte,158
2/21/2021,Platte,15
2/20/2021,Platte,26
2/19/2021,Platte,158
2/18/2021,Platte,246
2/17/2021,Platte,125
2/16/2021,Platte,91
2/15/2021,Platte,75
2/14/2021,Platte,33
2/13/2021,Platte,55
2/12/2021,Platte,294
2/11/2021,Platte,210
2/10/2021,Platte,108
2/9/2021,Platte,122
2/8/2021,Platte,74
2/7/2021,Platte,25
2/6/2021,Platte,98
2/5/2021,Platte,291
2/4/2021,Platte,214
2/3/2021,Platte,193
2/2/2021,Platte,108
2/1/2021,Platte,64
1/31/2021,Platte,49
1/30/2021,Platte,35
1/29/2021,Platte,262
1/28/2021,Platte,150
1/27/2021,Platte,98
1/26/2021,Platte,95
1/25/2021,Platte,77
1/23/2021,Platte,23
1/22/2021,Platte,133
1/21/2021,Platte,136
1/20/2021,Platte,121
1/19/2021,Platte,108
1/18/2021,Platte,47
1/17/2021,Platte,1
1/16/2021,Platte,11
1/15/2021,Platte,100
1/14/2021,Platte,86
1/13/2021,Platte,120
1/12/2021,Platte,149
1/11/2021,Platte,55
1/10/2021,Platte,7
1/9/2021,Platte,50
1/8/2021,Platte,108
1/7/2021,Platte,85
1/6/2021,Platte,85
1/5/2021,Platte,50
1/4/2021,Platte,28
1/3/2021,Platte,6
1/2/2021,Platte,22
1/1/2021,Platte,1
12/31/2020,Platte,48
12/30/2020,Platte,95
12/29/2020,Platte,76
12/28/2020,Platte,27
12/27/2020,Platte,11
12/26/2020,Platte,1
12/24/2020,Platte,10
12/23/2020,Platte,59
12/22/2020,Platte,105
12/21/2020,Platte,41
12/20/2020,Platte,3
12/19/2020,Platte,12
12/18/2020,Platte,9
12/17/2020,Platte,16
12/16/2020,Platte,5
12/15/2020,Platte,2
12/14/2020,Platte,1
4/24/2021,Pike,2
4/23/2021,Pike,19
4/22/2021,Pike,60
4/21/2021,Pike,308
4/20/2021,Pike,90
4/19/2021,Pike,13
4/18/2021,Pike,3
4/17/2021,Pike,13
4/16/2021,Pike,123
4/15/2021,Pike,26
4/14/2021,Pike,146
4/13/2021,Pike,166
4/12/2021,Pike,25
4/11/2021,Pike,5
4/10/2021,Pike,9
4/9/2021,Pike,54
4/8/2021,Pike,62
4/7/2021,Pike,122
4/6/2021,Pike,120
4/5/2021,Pike,12
4/4/2021,Pike,2
4/3/2021,Pike,5
4/2/2021,Pike,58
4/1/2021,Pike,62
3/31/2021,Pike,180
3/30/2021,Pike,375
3/29/2021,Pike,30
3/28/2021,Pike,1
3/27/2021,Pike,7
3/26/2021,Pike,15
3/25/2021,Pike,121
3/24/2021,Pike,93
3/23/2021,Pike,223
3/22/2021,Pike,30
3/21/2021,Pike,5
3/20/2021,Pike,7
3/19/2021,Pike,112
3/18/2021,Pike,51
3/17/2021,Pike,204
3/16/2021,Pike,75
3/15/2021,Pike,49
3/14/2021,Pike,2
3/13/2021,Pike,6
3/12/2021,Pike,41
3/11/2021,Pike,63
3/10/2021,Pike,235
3/9/2021,Pike,225
3/8/2021,Pike,16
3/6/2021,Pike,3
3/5/2021,Pike,95
3/4/2021,Pike,134
3/3/2021,Pike,19
3/2/2021,Pike,451
3/1/2021,Pike,8
2/27/2021,Pike,11
2/26/2021,Pike,25
2/25/2021,Pike,118
2/24/2021,Pike,69
2/23/2021,Pike,220
2/22/2021,Pike,27
2/20/2021,Pike,2
2/19/2021,Pike,37
2/18/2021,Pike,19
2/17/2021,Pike,172
2/16/2021,Pike,98
2/15/2021,Pike,43
2/14/2021,Pike,30
2/13/2021,Pike,2
2/12/2021,Pike,190
2/11/2021,Pike,139
2/10/2021,Pike,224
2/9/2021,Pike,317
2/8/2021,Pike,124
2/7/2021,Pike,1
2/6/2021,Pike,2
2/5/2021,Pike,63
2/4/2021,Pike,122
2/3/2021,Pike,2
2/2/2021,Pike,130
2/1/2021,Pike,9
1/30/2021,Pike,2
1/29/2021,Pike,18
1/28/2021,Pike,11
1/27/2021,Pike,4
1/26/2021,Pike,17
1/25/2021,Pike,11
1/24/2021,Pike,1
1/23/2021,Pike,3
1/22/2021,Pike,101
1/21/2021,Pike,184
1/20/2021,Pike,217
1/19/2021,Pike,140
1/18/2021,Pike,140
1/17/2021,Pike,22
1/16/2021,Pike,3
1/15/2021,Pike,25
1/14/2021,Pike,9
1/13/2021,Pike,15
1/12/2021,Pike,11
1/11/2021,Pike,11
1/10/2021,Pike,1
1/9/2021,Pike,1
1/8/2021,Pike,6
1/7/2021,Pike,10
1/6/2021,Pike,9
1/5/2021,Pike,39
1/4/2021,Pike,7
1/3/2021,Pike,1
12/30/2020,Pike,37
12/29/2020,Pike,28
12/28/2020,Pike,39
12/23/2020,Pike,12
12/22/2020,Pike,1
12/21/2020,Pike,5
12/18/2020,Pike,6
12/17/2020,Pike,9
12/16/2020,Pike,6
12/15/2020,Pike,1
4/25/2021,Phelps,11
4/24/2021,Phelps,74
4/23/2021,Phelps,207
4/22/2021,Phelps,317
4/21/2021,Phelps,78
4/20/2021,Phelps,343
4/19/2021,Phelps,252
4/18/2021,Phelps,16
4/17/2021,Phelps,58
4/16/2021,Phelps,229
4/15/2021,Phelps,215
4/14/2021,Phelps,178
4/13/2021,Phelps,342
4/12/2021,Phelps,399
4/11/2021,Phelps,18
4/10/2021,Phelps,147
4/9/2021,Phelps,914
4/8/2021,Phelps,263
4/7/2021,Phelps,116
4/6/2021,Phelps,328
4/5/2021,Phelps,271
4/4/2021,Phelps,8
4/3/2021,Phelps,28
4/2/2021,Phelps,291
4/1/2021,Phelps,409
3/31/2021,Phelps,166
3/30/2021,Phelps,335
3/29/2021,Phelps,278
3/28/2021,Phelps,21
3/27/2021,Phelps,38
3/26/2021,Phelps,207
3/25/2021,Phelps,290
3/24/2021,Phelps,179
3/23/2021,Phelps,273
3/22/2021,Phelps,195
3/21/2021,Phelps,19
3/20/2021,Phelps,143
3/19/2021,Phelps,243
3/18/2021,Phelps,158
3/17/2021,Phelps,158
3/16/2021,Phelps,299
3/15/2021,Phelps,212
3/14/2021,Phelps,13
3/13/2021,Phelps,74
3/12/2021,Phelps,478
3/11/2021,Phelps,242
3/10/2021,Phelps,222
3/9/2021,Phelps,207
3/8/2021,Phelps,203
3/7/2021,Phelps,11
3/6/2021,Phelps,264
3/5/2021,Phelps,114
3/4/2021,Phelps,117
3/3/2021,Phelps,141
3/2/2021,Phelps,139
3/1/2021,Phelps,160
2/27/2021,Phelps,575
2/26/2021,Phelps,1071
2/25/2021,Phelps,191
2/24/2021,Phelps,205
2/23/2021,Phelps,85
2/22/2021,Phelps,96
2/21/2021,Phelps,2
2/20/2021,Phelps,19
2/19/2021,Phelps,57
2/18/2021,Phelps,90
2/17/2021,Phelps,116
2/16/2021,Phelps,187
2/15/2021,Phelps,158
2/14/2021,Phelps,5
2/13/2021,Phelps,557
2/12/2021,Phelps,271
2/11/2021,Phelps,190
2/10/2021,Phelps,229
2/9/2021,Phelps,125
2/8/2021,Phelps,442
2/7/2021,Phelps,3
2/6/2021,Phelps,255
2/5/2021,Phelps,552
2/4/2021,Phelps,596
2/3/2021,Phelps,153
2/2/2021,Phelps,63
2/1/2021,Phelps,70
1/31/2021,Phelps,5
1/30/2021,Phelps,293
1/29/2021,Phelps,569
1/28/2021,Phelps,158
1/27/2021,Phelps,152
1/26/2021,Phelps,133
1/25/2021,Phelps,171
1/23/2021,Phelps,453
1/22/2021,Phelps,165
1/21/2021,Phelps,155
1/20/2021,Phelps,152
1/19/2021,Phelps,102
1/18/2021,Phelps,233
1/16/2021,Phelps,73
1/15/2021,Phelps,54
1/14/2021,Phelps,21
1/13/2021,Phelps,126
1/12/2021,Phelps,65
1/11/2021,Phelps,64
1/10/2021,Phelps,1
1/9/2021,Phelps,3
1/8/2021,Phelps,97
1/7/2021,Phelps,155
1/6/2021,Phelps,154
1/5/2021,Phelps,124
1/4/2021,Phelps,134
1/3/2021,Phelps,57
1/2/2021,Phelps,60
1/1/2021,Phelps,58
12/31/2020,Phelps,69
12/30/2020,Phelps,103
12/29/2020,Phelps,42
12/28/2020,Phelps,17
12/26/2020,Phelps,2
12/24/2020,Phelps,1
12/23/2020,Phelps,15
12/22/2020,Phelps,16
12/21/2020,Phelps,24
12/20/2020,Phelps,2
12/19/2020,Phelps,12
12/18/2020,Phelps,21
12/17/2020,Phelps,16
12/16/2020,Phelps,9
12/15/2020,Phelps,2
4/25/2021,Pettis,2
4/24/2021,Pettis,19
4/23/2021,Pettis,425
4/22/2021,Pettis,382
4/21/2021,Pettis,192
4/20/2021,Pettis,144
4/19/2021,Pettis,58
4/18/2021,Pettis,19
4/17/2021,Pettis,35
4/16/2021,Pettis,299
4/15/2021,Pettis,444
4/14/2021,Pettis,198
4/13/2021,Pettis,148
4/12/2021,Pettis,181
4/11/2021,Pettis,13
4/10/2021,Pettis,104
4/9/2021,Pettis,663
4/8/2021,Pettis,142
4/7/2021,Pettis,101
4/6/2021,Pettis,197
4/5/2021,Pettis,124
4/4/2021,Pettis,3
4/3/2021,Pettis,27
4/2/2021,Pettis,118
4/1/2021,Pettis,377
3/31/2021,Pettis,368
3/30/2021,Pettis,165
3/29/2021,Pettis,46
3/28/2021,Pettis,12
3/27/2021,Pettis,256
3/26/2021,Pettis,572
3/25/2021,Pettis,437
3/24/2021,Pettis,375
3/23/2021,Pettis,208
3/22/2021,Pettis,161
3/21/2021,Pettis,6
3/20/2021,Pettis,24
3/19/2021,Pettis,253
3/18/2021,Pettis,213
3/17/2021,Pettis,172
3/16/2021,Pettis,101
3/15/2021,Pettis,247
3/14/2021,Pettis,10
3/13/2021,Pettis,117
3/12/2021,Pettis,301
3/11/2021,Pettis,134
3/10/2021,Pettis,317
3/9/2021,Pettis,348
3/8/2021,Pettis,37
3/7/2021,Pettis,3
3/6/2021,Pettis,4
3/5/2021,Pettis,149
3/4/2021,Pettis,233
3/3/2021,Pettis,207
3/2/2021,Pettis,140
3/1/2021,Pettis,41
2/28/2021,Pettis,17
2/27/2021,Pettis,218
2/26/2021,Pettis,429
2/25/2021,Pettis,1184
2/24/2021,Pettis,524
2/23/2021,Pettis,938
2/22/2021,Pettis,53
2/21/2021,Pettis,5
2/20/2021,Pettis,8
2/19/2021,Pettis,249
2/18/2021,Pettis,209
2/17/2021,Pettis,59
2/16/2021,Pettis,25
2/15/2021,Pettis,52
2/14/2021,Pettis,14
2/13/2021,Pettis,140
2/12/2021,Pettis,288
2/11/2021,Pettis,89
2/10/2021,Pettis,134
2/9/2021,Pettis,303
2/8/2021,Pettis,82
2/7/2021,Pettis,1
2/6/2021,Pettis,6
2/5/2021,Pettis,154
2/4/2021,Pettis,314
2/3/2021,Pettis,422
2/2/2021,Pettis,200
2/1/2021,Pettis,24
1/31/2021,Pettis,15
1/30/2021,Pettis,282
1/29/2021,Pettis,1239
1/28/2021,Pettis,902
1/27/2021,Pettis,131
1/26/2021,Pettis,78
1/25/2021,Pettis,96
1/24/2021,Pettis,3
1/23/2021,Pettis,5
1/22/2021,Pettis,229
1/21/2021,Pettis,54
1/20/2021,Pettis,46
1/19/2021,Pettis,65
1/18/2021,Pettis,71
1/17/2021,Pettis,1
1/16/2021,Pettis,22
1/15/2021,Pettis,115
1/14/2021,Pettis,110
1/13/2021,Pettis,114
1/12/2021,Pettis,101
1/11/2021,Pettis,57
1/10/2021,Pettis,5
1/9/2021,Pettis,3
1/8/2021,Pettis,45
1/7/2021,Pettis,151
1/6/2021,Pettis,72
1/5/2021,Pettis,18
1/4/2021,Pettis,9
1/2/2021,Pettis,2
1/1/2021,Pettis,2
12/31/2020,Pettis,30
12/30/2020,Pettis,87
12/29/2020,Pettis,98
12/28/2020,Pettis,48
12/27/2020,Pettis,1
12/26/2020,Pettis,1
12/24/2020,Pettis,34
12/23/2020,Pettis,54
12/22/2020,Pettis,65
12/21/2020,Pettis,33
12/20/2020,Pettis,1
12/19/2020,Pettis,5
12/18/2020,Pettis,34
12/17/2020,Pettis,4
12/16/2020,Pettis,9
4/25/2021,Perry,1
4/24/2021,Perry,9
4/23/2021,Perry,38
4/22/2021,Perry,69
4/21/2021,Perry,80
4/20/2021,Perry,37
4/19/2021,Perry,43
4/18/2021,Perry,1
4/17/2021,Perry,9
4/16/2021,Perry,336
4/15/2021,Perry,51
4/14/2021,Perry,60
4/13/2021,Perry,25
4/12/2021,Perry,85
4/11/2021,Perry,16
4/10/2021,Perry,23
4/9/2021,Perry,105
4/8/2021,Perry,129
4/7/2021,Perry,340
4/6/2021,Perry,64
4/5/2021,Perry,52
4/4/2021,Perry,4
4/3/2021,Perry,17
4/2/2021,Perry,186
4/1/2021,Perry,94
3/31/2021,Perry,125
3/30/2021,Perry,143
3/29/2021,Perry,17
3/27/2021,Perry,6
3/26/2021,Perry,26
3/25/2021,Perry,25
3/24/2021,Perry,91
3/23/2021,Perry,19
3/22/2021,Perry,12
3/21/2021,Perry,2
3/20/2021,Perry,6
3/19/2021,Perry,346
3/18/2021,Perry,13
3/17/2021,Perry,53
3/16/2021,Perry,58
3/15/2021,Perry,39
3/14/2021,Perry,2
3/13/2021,Perry,3
3/12/2021,Perry,164
3/11/2021,Perry,32
3/10/2021,Perry,303
3/9/2021,Perry,47
3/8/2021,Perry,53
3/6/2021,Perry,7
3/5/2021,Perry,116
3/4/2021,Perry,11
3/3/2021,Perry,124
3/2/2021,Perry,127
3/1/2021,Perry,10
2/27/2021,Perry,24
2/26/2021,Perry,242
2/25/2021,Perry,50
2/24/2021,Perry,144
2/23/2021,Perry,120
2/22/2021,Perry,96
2/20/2021,Perry,17
2/19/2021,Perry,716
2/18/2021,Perry,8
2/17/2021,Perry,14
2/16/2021,Perry,14
2/15/2021,Perry,6
2/14/2021,Perry,1
2/13/2021,Perry,3
2/12/2021,Perry,273
2/11/2021,Perry,47
2/10/2021,Perry,107
2/9/2021,Perry,109
2/8/2021,Perry,135
2/7/2021,Perry,1
2/6/2021,Perry,3
2/5/2021,Perry,130
2/4/2021,Perry,17
2/3/2021,Perry,41
2/2/2021,Perry,215
2/1/2021,Perry,10
1/31/2021,Perry,1
1/30/2021,Perry,2
1/29/2021,Perry,773
1/28/2021,Perry,56
1/27/2021,Perry,57
1/26/2021,Perry,53
1/25/2021,Perry,48
1/23/2021,Perry,1
1/22/2021,Perry,206
1/21/2021,Perry,57
1/20/2021,Perry,86
1/19/2021,Perry,66
1/18/2021,Perry,131
1/17/2021,Perry,1
1/16/2021,Perry,3
1/15/2021,Perry,38
1/14/2021,Perry,10
1/13/2021,Perry,143
1/12/2021,Perry,28
1/11/2021,Perry,126
1/10/2021,Perry,1
1/9/2021,Perry,9
1/8/2021,Perry,25
1/7/2021,Perry,13
1/6/2021,Perry,10
1/5/2021,Perry,6
1/2/2021,Perry,2
12/31/2020,Perry,7
12/30/2020,Perry,41
12/29/2020,Perry,12
12/28/2020,Perry,4
12/27/2020,Perry,2
12/26/2020,Perry,1
12/24/2020,Perry,5
12/23/2020,Perry,76
12/22/2020,Perry,28
12/21/2020,Perry,24
12/20/2020,Perry,1
12/19/2020,Perry,1
12/18/2020,Perry,7
12/17/2020,Perry,5
12/16/2020,Perry,1
4/25/2021,Pemiscot,2
4/24/2021,Pemiscot,1
4/23/2021,Pemiscot,25
4/22/2021,Pemiscot,35
4/21/2021,Pemiscot,16
4/20/2021,Pemiscot,30
4/19/2021,Pemiscot,20
4/18/2021,Pemiscot,3
4/17/2021,Pemiscot,1
4/16/2021,Pemiscot,34
4/15/2021,Pemiscot,22
4/14/2021,Pemiscot,34
4/13/2021,Pemiscot,33
4/12/2021,Pemiscot,50
4/11/2021,Pemiscot,1
4/10/2021,Pemiscot,2
4/9/2021,Pemiscot,40
4/8/2021,Pemiscot,25
4/7/2021,Pemiscot,19
4/6/2021,Pemiscot,38
4/5/2021,Pemiscot,11
4/4/2021,Pemiscot,2
4/3/2021,Pemiscot,1
4/2/2021,Pemiscot,27
4/1/2021,Pemiscot,33
3/31/2021,Pemiscot,64
3/30/2021,Pemiscot,70
3/29/2021,Pemiscot,32
3/26/2021,Pemiscot,49
3/25/2021,Pemiscot,119
3/24/2021,Pemiscot,18
3/23/2021,Pemiscot,100
3/22/2021,Pemiscot,53
3/20/2021,Pemiscot,1
3/19/2021,Pemiscot,63
3/18/2021,Pemiscot,49
3/17/2021,Pemiscot,54
3/16/2021,Pemiscot,52
3/15/2021,Pemiscot,194
3/13/2021,Pemiscot,1
3/12/2021,Pemiscot,42
3/11/2021,Pemiscot,19
3/10/2021,Pemiscot,41
3/9/2021,Pemiscot,42
3/8/2021,Pemiscot,16
3/7/2021,Pemiscot,2
3/6/2021,Pemiscot,108
3/5/2021,Pemiscot,58
3/4/2021,Pemiscot,80
3/3/2021,Pemiscot,51
3/2/2021,Pemiscot,74
3/1/2021,Pemiscot,39
2/28/2021,Pemiscot,1
2/27/2021,Pemiscot,229
2/26/2021,Pemiscot,180
2/25/2021,Pemiscot,64
2/24/2021,Pemiscot,61
2/23/2021,Pemiscot,59
2/22/2021,Pemiscot,60
2/20/2021,Pemiscot,107
2/19/2021,Pemiscot,82
2/18/2021,Pemiscot,42
2/17/2021,Pemiscot,19
2/16/2021,Pemiscot,47
2/15/2021,Pemiscot,11
2/13/2021,Pemiscot,1
2/12/2021,Pemiscot,20
2/11/2021,Pemiscot,4
2/10/2021,Pemiscot,3
2/9/2021,Pemiscot,31
2/8/2021,Pemiscot,67
2/6/2021,Pemiscot,1
2/5/2021,Pemiscot,170
2/4/2021,Pemiscot,40
2/3/2021,Pemiscot,63
2/2/2021,Pemiscot,23
2/1/2021,Pemiscot,9
1/31/2021,Pemiscot,1
1/30/2021,Pemiscot,2
1/29/2021,Pemiscot,13
1/28/2021,Pemiscot,11
1/27/2021,Pemiscot,88
1/26/2021,Pemiscot,56
1/25/2021,Pemiscot,55
1/23/2021,Pemiscot,2
1/22/2021,Pemiscot,116
1/21/2021,Pemiscot,35
1/20/2021,Pemiscot,25
1/19/2021,Pemiscot,62
1/18/2021,Pemiscot,23
1/15/2021,Pemiscot,4
1/14/2021,Pemiscot,6
1/13/2021,Pemiscot,1
1/12/2021,Pemiscot,7
1/11/2021,Pemiscot,52
1/10/2021,Pemiscot,1
1/8/2021,Pemiscot,3
1/7/2021,Pemiscot,2
1/6/2021,Pemiscot,2
1/5/2021,Pemiscot,1
1/4/2021,Pemiscot,2
1/1/2021,Pemiscot,1
12/31/2020,Pemiscot,6
12/30/2020,Pemiscot,29
12/29/2020,Pemiscot,44
12/22/2020,Pemiscot,2
4/24/2021,Ozark,7
4/23/2021,Ozark,6
4/22/2021,Ozark,8
4/21/2021,Ozark,12
4/20/2021,Ozark,6
4/19/2021,Ozark,10
4/18/2021,Ozark,4
4/17/2021,Ozark,7
4/16/2021,Ozark,58
4/15/2021,Ozark,11
4/14/2021,Ozark,13
4/13/2021,Ozark,14
4/12/2021,Ozark,19
4/11/2021,Ozark,1
4/10/2021,Ozark,6
4/9/2021,Ozark,37
4/8/2021,Ozark,17
4/7/2021,Ozark,26
4/6/2021,Ozark,113
4/5/2021,Ozark,13
4/4/2021,Ozark,1
4/3/2021,Ozark,2
4/2/2021,Ozark,17
4/1/2021,Ozark,18
3/31/2021,Ozark,19
3/30/2021,Ozark,24
3/29/2021,Ozark,5
3/28/2021,Ozark,1
3/27/2021,Ozark,8
3/26/2021,Ozark,158
